index,"movie","name","point"
175,"극한직업","luvz****","10"
176,"극한직업","ljh8****","10"
177,"뺑반","riae****","1"
178,"내안의 그놈","astr****","10"
179,"극한직업","h766****","10"
180,"극한직업","tjdd****","10"
181,"뺑반","rumi****","8"
182,"뺑반","mypr****","10"
183,"뺑반","dmsr****","10"
184,"점박이 한반도의 공룡2 : 새로운 낙원","cool****","6"
185,"러브 유어셀프 인 서울","hapy****","10"
186,"극한직업","rive****","10"
187,"뺑반","chlo****","3"
188,"극한직업","yuri****","10"
189,"아쿠아맨","aba6****","2"
190,"극한직업","sopy****","10"
191,"뺑반","woni****","10"
192,"레토","whit****","10"
193,"극한직업","jip0****","10"
194,"뺑반","anee****","10"
195,"드래곤 길들이기 3","youm****","8"
196,"드래곤 길들이기 3","hwn0****","8"
197,"드래곤 길들이기 3","mist****","10"
198,"뺑반","2000****","8"
199,"극한직업","euns****","10"
0,"마약왕","alco****","2"
1,"드래곤 길들이기 3","bers****","10"
2,"극한직업","sadu****","10"
3,"호두까기 인형과 4개의 왕국","namb****","8"
4,"극한직업","kiju****","10"
5,"언니","skl7****","1"
6,"러브 유어셀프 인 서울","wjdt****","10"
7,"PMC: 더 벙커","reda****","7"
8,"극한직업","fls2****","10"
9,"가버나움","pret****","10"
10,"뺑반","cafe****","10"
11,"스윙키즈","yong****","8"
12,"드래곤 길들이기 3","walk****","9"
13,"베이비 드라이버","0303****","8"
14,"감옥정사","nix2****","10"
15,"뺑반","suen****","10"
16,"극한직업","jong****","8"
17,"극한직업","didg****","10"
18,"뺑반","tdt1****","4"
19,"극한직업","tjrs****","10"
20,"극한직업","cook****","10"
21,"변태 가면","wert****","5"
22,"극한직업","0220****","10"
23,"뺑반","s491****","10"
24,"뺑반","ksjh****","10"
25,"드래곤 길들이기 3","adel****","10"
26,"극한직업","okpe****","10"
27,"드래곤 길들이기 3","kimh****","10"
28,"아쿠아맨","no1j****","10"
29,"왓치맨","dabo****","10"
30,"말모이","es75****","8"
31,"뺑반","hane****","10"
32,"뺑반","riae****","1"
33,"극한직업","rkdg****","8"
34,"뺑반","psy6****","9"
35,"극한직업","free****","10"
36,"베이비 드라이버","ksan****","1"
37,"뺑반","cmy1****","1"
38,"극한직업","6771****","8"
39,"죽음의 리무진","anyg****","7"
40,"극한직업","rlat****","9"
41,"극한직업","wlsg****","1"
42,"뺑반","asdf****","1"
43,"극한직업","edam****","10"
44,"뺑반","acas****","10"
45,"뺑반","dkal****","8"
46,"드래곤 길들이기 3","zoye****","10"
47,"드래곤 길들이기 3","wldn****","10"
48,"로건","won1****","8"
49,"가버나움","ksw8****","9"
50,"아쿠아맨","yeoh****","8"
51,"가버나움","nuni****","10"
52,"말모이","posi****","10"
53,"뺑반","byly****","10"
54,"뺑반","jhmh****","6"
55,"드래곤 길들이기 3","dldb****","10"
56,"러브 유어셀프 인 서울","juye****","10"
57,"극한직업","dnru****","10"
58,"드래곤 길들이기 3","hong****","10"
59,"뺑반","adsf****","10"
60,"뺑반","adsf****","10"
61,"일일시호일","nuni****","8"
62,"뺑반","miss****","2"
63,"뺑반","gpdn****","10"
64,"극한직업","aire****","9"
65,"주먹왕 랄프 2: 인터넷 속으로","rans****","8"
66,"드래곤 길들이기 3","palb****","10"
67,"뺑반","aisi****","10"
68,"드래곤 길들이기 3","hsun****","8"
69,"극한직업","n016****","6"
70,"뺑반","darr****","1"
71,"드래곤 길들이기 3","gyuj****","6"
72,"극한직업","toss****","1"
73,"뺑반","seon****","10"
74,"드래곤 길들이기 3","aliv****","10"
75,"글래스","guns****","1"
76,"익스트랙티드","jpgi****","10"
77,"뺑반","shin****","10"
78,"극한직업","bane****","10"
79,"내안의 그놈","ippu****","1"
80,"뺑반","dufm****","10"
81,"극한직업","dlwn****","8"
82,"긴급조치 19호","jsh2****","10"
83,"할렐루야","toyw****","10"
84,"뺑반","jon1****","10"
85,"극한직업","odso****","1"
86,"그린치","best****","6"
87,"목소리의 형태","shw1****","10"
88,"극한직업","rima****","10"
89,"극장판 포켓몬스터 모두의 이야기","best****","6"
90,"뺑반","valu****","4"
91,"뺑반","rlag****","10"
92,"주먹왕 랄프 2: 인터넷 속으로","best****","6"
93,"뺑반","gkxm****","10"
94,"뺑반","veri****","10"
95,"뺑반","dnrk****","1"
96,"드래곤 길들이기 3","rlag****","8"
97,"메이트","kind****","10"
98,"내안의 그놈","shrh****","10"
99,"뺑반","cdr9****","10"
100,"극한직업","dbwl****","10"
101,"극한직업","yyej****","10"
102,"미스터 스마일","kara****","3"
103,"극한직업","rhtj****","10"
104,"극한직업","dudd****","10"
105,"극한직업","deve****","7"
106,"뺑반","dong****","1"
107,"극한직업","km96****","2"
108,"파이란","star****","10"
109,"뺑반","jjhh****","1"
110,"노리코의 식탁","jamy****","7"
111,"뺑반","flow****","10"
112,"드래곤 길들이기 3","paxt****","10"
113,"루이스","dmsw****","9"
114,"타이타닉 2","geun****","2"
115,"극한직업","naom****","4"
116,"러브 유어셀프 인 서울","popo****","1"
117,"러브 유어셀프 인 서울","popo****","1"
118,"맨체스터 바이 더 씨","wkdd****","8"
119,"극한직업","dhma****","8"
120,"도어락","rnfm****","10"
121,"뺑반","ha46****","1"
122,"뺑반","love****","10"
123,"보헤미안 랩소디","dlsn****","4"
124,"극한직업","mary****","10"
125,"극한직업","ahn7****","8"
126,"드래곤 길들이기 3","dlag****","10"
127,"뺑반","lymk****","10"
128,"뺑반","wj28****","1"
129,"뺑반","hyon****","1"
130,"드래곤 길들이기 3","nand****","8"
131,"드래곤 길들이기 3","gmlw****","10"
132,"뺑반","hpre****","10"
133,"극한직업","shwh****","10"
134,"극한직업","dlrl****","10"
135,"극한직업","swim****","9"
136,"제니, 주노","sink****","4"
137,"극한직업","psp1****","10"
138,"좋지 아니한가","lemo****","9"
139,"극한직업","hnyo****","10"
140,"거유 장모와 실제로 느끼는 사위","gghy****","10"
141,"드래곤 길들이기 3","2003****","10"
142,"뺑반","inho****","2"
143,"극한직업","kybe****","10"
144,"극한직업","sewo****","10"
145,"뺑반","ddan****","10"
146,"극한직업","kjs1****","10"
147,"뺑반","cr09****","6"
148,"쇼생크 탈출","ljy9****","10"
149,"극한직업","kuyd****","10"
150,"보헤미안 랩소디","kimy****","10"
151,"주먹왕 랄프 2: 인터넷 속으로","ghk4****","8"
152,"뺑반","kjj4****","10"
153,"극한직업","medi****","10"
154,"극한직업","sunh****","10"
155,"완벽한 타인","hero****","8"
156,"뺑반","west****","8"
157,"말모이","tddo****","10"
158,"극한직업","suw9****","8"
159,"거미줄에 걸린 소녀","soof****","6"
160,"극한직업","eheo****","10"
161,"내안의 그놈","soon****","8"
162,"극한직업","phj6****","10"
163,"뺑반","minh****","10"
164,"극한직업","awlf****","10"
165,"성난황소","djaj****","8"
166,"거미줄에 걸린 소녀","nang****","5"
167,"극한직업","xiah****","10"
168,"극한직업","rkdt****","10"
169,"드래곤 길들이기 3","hybk****","10"
170,"드래곤 길들이기 3","skpt****","10"
171,"세 번째 살인","stic****","9"
172,"러브레터","hymi****","9"
173,"극한직업","dere****","8"
174,"러브 유어셀프 인 서울","lita****","10"
175,"뺑반","dlco****","10"
176,"극한직업","duke****","10"
177,"형","won_****","7"
178,"극한직업","minc****","10"
179,"뺑반","ggac****","8"
180,"장화, 홍련","mena****","10"
181,"드래곤 길들이기 3","flpd****","9"
182,"뺑반","rlad****","2"
183,"뺑반","dlad****","7"
184,"극한직업","dls9****","8"
185,"그린 북","hg22****","9"
186,"극한직업","chun****","2"
187,"극한직업","jiyu****","6"
188,"스텝 업: 올 인","shak****","6"
189,"드래곤 길들이기 3","cjst****","10"
190,"극한직업","dptm****","7"
191,"뺑반","jooh****","10"
192,"극한직업","dpwl****","10"
193,"극한직업","dntj****","10"
194,"극한직업","1156****","1"
195,"뺑반","hg22****","9"
196,"극한직업","ebe2****","10"
197,"뺑반","cona****","8"
198,"극한직업","wint****","10"
199,"뺑반","0906****","6"
0,"뺑반","mako****","2"
1,"극한직업","95as****","10"
2,"극한직업","eric****","10"
3,"뺑반","th99****","10"
4,"뺑반","seed****","1"
5,"극한직업","qhsk****","8"
6,"극한직업","pele****","9"
7,"뺑반","eilo****","10"
8,"뺑반","alsd****","10"
9,"극한직업","lbk4****","10"
10,"드래곤 길들이기 3","bomo****","10"
11,"타이타닉","omha****","10"
12,"뺑반","jym3****","10"
13,"극한직업","js06****","9"
14,"극한직업","kkt9****","10"
15,"드래곤 길들이기 3","98go****","10"
16,"극한직업","7415****","10"
17,"드래곤 길들이기 3","sall****","1"
18,"극한직업","ili1****","1"
19,"일일시호일","bup7****","7"
20,"뺑반","drea****","1"
21,"뺑반","ehah****","10"
22,"극한직업","thst****","10"
23,"뺑반","khsl****","2"
24,"PMC: 더 벙커","sinm****","2"
25,"극한직업","hana****","9"
26,"극한직업","ogng****","8"
27,"드래곤 길들이기 3","kwon****","10"
28,"극한직업","sjch****","6"
29,"뺑반","engm****","10"
30,"폴리스 스파이","chul****","10"
31,"러브 유어셀프 인 서울","jych****","10"
32,"뺑반","wkdr****","2"
33,"극한직업","summ****","10"
34,"뺑반","rang****","10"
35,"주먹왕 랄프 2: 인터넷 속으로","wjdt****","8"
36,"뺑반","anza****","4"
37,"뺑반","hond****","8"
38,"뺑반","mafa****","10"
39,"뺑반","pipi****","2"
40,"극한직업","jjjo****","2"
41,"극한직업","yeso****","8"
42,"극한직업","gkdu****","10"
43,"카메라를 멈추면 안 돼!","rhkd****","7"
44,"드래곤 길들이기 3","hhss****","10"
45,"드래곤 길들이기 3","haju****","10"
46,"드래곤 길들이기 3","mc79****","2"
47,"가버나움","gpwj****","10"
48,"드래곤 길들이기 3","yeso****","10"
49,"뺑반","sw07****","2"
50,"뺑반","dpdm****","10"
51,"콜 미 바이 유어 네임","et15****","10"
52,"뺑반","khs_****","1"
53,"드래곤 길들이기 3","ljse****","10"
54,"뺑반","mymy****","8"
55,"파이널리스트","phil****","8"
56,"극한직업","turp****","10"
57,"내안의 그놈","chlt****","10"
58,"주먹왕 랄프 2: 인터넷 속으로","qls1****","10"
59,"극한직업","dlxo****","10"
60,"드래곤 길들이기 3","cj14****","10"
61,"드래곤 길들이기 3","kw85****","10"
62,"극한직업","rnjs****","10"
63,"어쌔신: 닌자걸","2328****","10"
64,"신과함께-인과 연","rkdd****","9"
65,"드래곤 길들이기 3","smil****","10"
66,"프라이멀 피어","jhcj****","8"
67,"극한직업","rkdd****","8"
68,"뺑반","gooa****","9"
69,"극한직업","sung****","10"
70,"극한직업","sung****","10"
71,"일일시호일","kmj0****","10"
72,"극한직업","bhsq****","10"
73,"뺑반","cowj****","6"
74,"극한직업","khs3****","8"
75,"새벽의 저주","tkek****","10"
76,"뺑반","psb4****","10"
77,"극한직업","wjdd****","10"
78,"드래곤 길들이기 3","zoek****","10"
79,"뺑반","kyb2****","10"
80,"극한직업","timb****","8"
81,"극한직업","qkqj****","8"
82,"극한직업","rmsd****","10"
83,"문라이즈 킹덤","akaj****","10"
84,"뺑반","tomi****","10"
85,"뺑반","char****","8"
86,"뺑반","kimy****","4"
87,"극한직업","jjyz****","6"
88,"극한직업","sphn****","7"
89,"언더독","ksw8****","8"
90,"업그레이드","alal****","10"
91,"피아니스트","akaj****","10"
92,"그린 북","bono****","9"
93,"언더독","rnld****","10"
94,"극한직업","36be****","10"
95,"뺑반","095k****","6"
96,"뺑반","qlqh****","10"
97,"드래곤 길들이기 3","hjsr****","10"
98,"극한직업","hcmu****","10"
99,"뺑반","hy11****","10"
100,"극한직업","vien****","10"
101,"스파이더맨 2","love****","10"
102,"뺑반","5212****","4"
103,"뺑반","kyun****","10"
104,"드래곤 길들이기 3","dnsg****","10"
105,"폴리스 스파이","ant4****","1"
106,"뺑반","rokh****","10"
107,"뺑반","fpsw****","10"
108,"화차","ksy9****","10"
109,"극한직업","qmqn****","10"
110,"엣지 오브 투모로우","sura****","10"
111,"그린 북","csy9****","10"
112,"글래스","vicl****","10"
113,"극한직업","sika****","10"
114,"드래곤 길들이기 3","bell****","10"
115,"이대로, 죽을 순 없다","sonm****","10"
116,"뺑반","1tym****","10"
117,"뺑반","vicl****","2"
118,"극한직업","eheh****","10"
119,"서스페리아 1977","naia****","7"
120,"뺑반","8oli****","1"
121,"러브 유어셀프 인 서울","4060****","10"
122,"뺑반","sayo****","8"
123,"국가부도의 날","foxy****","10"
124,"내안의 그놈","ikno****","9"
125,"극한직업","sapa****","10"
126,"극한직업","hysh****","10"
127,"마약왕","alco****","2"
128,"드래곤 길들이기 3","bers****","10"
129,"극한직업","sadu****","10"
130,"호두까기 인형과 4개의 왕국","namb****","8"
131,"극한직업","kiju****","10"
132,"언니","skl7****","1"
133,"러브 유어셀프 인 서울","wjdt****","10"
134,"PMC: 더 벙커","reda****","7"
135,"극한직업","fls2****","10"
136,"가버나움","pret****","10"
137,"뺑반","cafe****","10"
138,"스윙키즈","yong****","8"
139,"드래곤 길들이기 3","walk****","9"
140,"베이비 드라이버","0303****","8"
141,"감옥정사","nix2****","10"
142,"뺑반","suen****","10"
143,"극한직업","jong****","8"
144,"극한직업","didg****","10"
145,"뺑반","tdt1****","4"
146,"극한직업","tjrs****","10"
147,"극한직업","cook****","10"
148,"변태 가면","wert****","5"
149,"극한직업","0220****","10"
150,"뺑반","s491****","10"
151,"뺑반","ksjh****","10"
152,"드래곤 길들이기 3","adel****","10"
153,"극한직업","okpe****","10"
154,"드래곤 길들이기 3","kimh****","10"
155,"아쿠아맨","no1j****","10"
156,"왓치맨","dabo****","10"
157,"말모이","es75****","8"
158,"뺑반","hane****","10"
159,"뺑반","riae****","1"
160,"극한직업","rkdg****","8"
161,"뺑반","psy6****","9"
162,"극한직업","free****","10"
163,"베이비 드라이버","ksan****","1"
164,"뺑반","cmy1****","1"
165,"극한직업","6771****","8"
166,"죽음의 리무진","anyg****","7"
167,"극한직업","rlat****","9"
168,"극한직업","wlsg****","1"
169,"뺑반","asdf****","1"
170,"극한직업","edam****","10"
171,"뺑반","acas****","10"
172,"뺑반","dkal****","8"
173,"드래곤 길들이기 3","zoye****","10"
174,"드래곤 길들이기 3","wldn****","10"
175,"로건","won1****","8"
176,"가버나움","ksw8****","9"
177,"아쿠아맨","yeoh****","8"
178,"가버나움","nuni****","10"
179,"말모이","posi****","10"
180,"뺑반","byly****","10"
181,"뺑반","jhmh****","6"
182,"드래곤 길들이기 3","dldb****","10"
183,"러브 유어셀프 인 서울","juye****","10"
184,"극한직업","dnru****","10"
185,"드래곤 길들이기 3","hong****","10"
186,"뺑반","adsf****","10"
187,"일일시호일","nuni****","8"
188,"뺑반","miss****","2"
189,"뺑반","gpdn****","10"
190,"극한직업","aire****","9"
191,"주먹왕 랄프 2: 인터넷 속으로","rans****","8"
192,"드래곤 길들이기 3","palb****","10"
193,"뺑반","aisi****","10"
194,"드래곤 길들이기 3","hsun****","8"
195,"극한직업","n016****","6"
196,"뺑반","darr****","1"
197,"드래곤 길들이기 3","gyuj****","6"
198,"극한직업","toss****","1"
199,"뺑반","seon****","10"
0,"극한직업","like****","7"
1,"뺑반","dnjs****","6"
2,"극한직업","greg****","10"
3,"극한직업","leej****","10"
4,"뺑반","sjjj****","10"
5,"뺑반","esth****","4"
6,"드래곤 길들이기 3","8955****","5"
7,"극한직업","yepp****","10"
8,"뺑반","suya****","10"
9,"뺑반","zzuh****","4"
10,"뺑반","twob****","6"
11,"극한직업","3___****","4"
12,"극한직업","chak****","10"
13,"내안의 그놈","soli****","9"
14,"아쿠아맨","jinc****","8"
15,"말모이","ange****","8"
16,"뺑반","rleh****","10"
17,"봉배도저","wuvi****","10"
18,"PMC: 더 벙커","muz1****","2"
19,"극한직업","moni****","10"
20,"뺑반","pomp****","5"
21,"극한직업","zizi****","8"
22,"뺑반","sech****","4"
23,"글래스","9789****","10"
24,"러브 유어셀프 인 서울","seoy****","10"
25,"카페 소사이어티","d570****","9"
26,"극한직업","aiba****","10"
27,"극한직업","pess****","10"
28,"리멤버","rldn****","9"
29,"극한직업","slam****","10"
30,"뺑반","hgg0****","10"
31,"뺑반","alsw****","4"
32,"극한직업","ding****","9"
33,"극한직업","glel****","8"
34,"드래곤 길들이기 3","sink****","10"
35,"뺑반","slam****","10"
36,"뺑반","a485****","10"
37,"드래곤 길들이기 3","vipc****","10"
38,"뺑반","sanc****","10"
39,"뺑반","ha98****","10"
40,"내안의 그놈","dari****","9"
41,"에너미 오브 스테이트","kang****","8"
42,"극한직업","5140****","10"
43,"극한직업","rlat****","10"
44,"극한직업","ahy6****","10"
45,"극한직업","ahy6****","10"
46,"내안의 그놈","shwl****","2"
47,"뺑반","ihee****","1"
48,"극한직업","gemu****","10"
49,"극한직업","wj20****","10"
50,"스파이더맨: 홈커밍","char****","9"
51,"트라이앵글","sks9****","10"
52,"뺑반","aray****","6"
53,"뺑반","2624****","10"
