,movie,name,point
11976,극한직업,rlaw****,10
11977,폴리스 스파이,e0o8****,10
11978,내안의 그놈,ahr0****,8
11979,극한직업,araj****,10
11980,극한직업,succ****,10
11981,극한직업,yya_****,8
11982,극한직업,chah****,10
11983,극한직업,hakd****,10
11984,극한직업,psm0****,10
11985,토니 에드만,read****,9
11986,극한직업,juan****,6
11987,나를 차버린 스파이,leeh****,10
11988,극한직업,u222****,10
11989,완벽한 타인,ljoo****,10
11990,극한직업,sksr****,10
11991,극한직업,rain****,10
11992,걸리버 여행기,ekff****,5
11993,극한직업,ahnn****,10
11994,극한직업,kim_****,10
11995,극한직업,fema****,8
11996,맨 인 블랙,kkee****,10
11997,트루스 오어 데어,jiho****,2
11998,극한직업,mona****,10
11999,극한직업,cros****,10
12000,모털 엔진,sbb9****,1
12001,극한직업,youm****,10
12002,클레멘타인,ddl0****,10
12003,말모이,wkdv****,10
12004,명당,rndb****,10
12005,협상,rndb****,8
12006,극한직업,gkrd****,10
12007,모털 엔진,sixo****,1
12008,극한직업,skyl****,9
12009,목소리의 형태,ciao****,8
12010,허큘리스,zxcv****,6
12011,내안의 그놈,dbwl****,10
12012,범블비,jere****,6
12013,안시성,rndb****,8
12014,극장판 포켓몬스터 모두의 이야기,tjdm****,10
12015,PMC: 더 벙커,rkdr****,1
12016,극한직업,hyes****,10
12017,PMC: 더 벙커,rndb****,4
12018,가버나움,yazz****,10
12019,극한직업,haey****,10
12020,극한직업,eres****,10
12021,가버나움,aran****,10
12022,보헤미안 랩소디,djfd****,10
12023,로보캅 3,kan1****,1
12024,공조,alra****,7
12025,7번방의 선물,tkrw****,8
12026,데이비드 게일,jaem****,8
12027,점박이 한반도의 공룡2 : 새로운 낙원,hoyo****,8
12028,극한직업,sujw****,10
12029,극한직업,ksk1****,10
12030,그린 북,twod****,10
12031,보헤미안 랩소디,kmy7****,8
12032,인천상륙작전,dldu****,6
12033,내안의 그놈,femm****,9
12034,극한직업,hlll****,8
12035,극한직업,edwd****,8
12036,극한직업,qlql****,10
12037,언니,kyo1****,8
12038,검은 사제들,nkw0****,7
12039,내안의 그놈,mili****,10
12040,극한직업,sila****,10
12041,극한직업,sumi****,8
12042,극한직업,hjy0****,10
12043,인랑,ho12****,2
12044,극한직업,rhgm****,10
12045,극한직업,da15****,8
12046,극한직업,doeh****,10
12047,보헤미안 랩소디,slim****,1
12048,말모이,powd****,8
12049,나이트 크롤러,kjh4****,10
12050,극한직업,asas****,10
12051,PMC: 더 벙커,ho12****,7
12052,PMC: 더 벙커,mklp****,10
12053,극한직업,ho34****,10
12054,보헤미안 랩소디,yein****,10
12055,보헤미안 랩소디,jaem****,6
12056,컨택트,ohmi****,10
12057,극한직업,ache****,10
12058,나이트 크롤러,win1****,8
12059,극한직업,wg10****,10
12060,극한직업,lloo****,10
12061,극한직업,yjh8****,10
12062,극한직업,xlsr****,10
12063,내안의 그놈,lmjs****,10
12064,극한직업,dayo****,10
12065,극한직업,dbtj****,9
12066,지금 만나러 갑니다,jisi****,10
12067,극한직업,zxcv****,10
12068,기술자들,urkn****,6
12069,극한직업,leej****,10
12070,글래스,kmd3****,8
12071,극한직업,moll****,8
12072,마음이 외치고 싶어해,rbek****,10
12073,극한직업,wooj****,7
12074,모털 엔진,cdha****,1
12075,극한직업,auga****,10
12076,극한직업,bari****,2
12077,극한직업,shth****,10
12078,극한직업,redp****,8
12079,극한직업,magi****,10
12080,극한직업,huli****,9
12081,극한직업,yy59****,10
12082,범블비,tos2****,8
12083,보헤미안 랩소디,trah****,6
12084,미쓰백,sjju****,10
12085,극한직업,yiyy****,10
12086,일일시호일,bban****,10
12087,극한직업,wldu****,10
12088,화차,dlww****,10
12089,극한직업,asj8****,10
12090,말모이,kyum****,8
12091,당신이 사랑하는 동안에,a618****,10
12092,극한직업,sm88****,10
12093,극한직업,qaws****,10
12094,글래스,j113****,10
12095,보헤미안 랩소디,yuna****,10
12096,극한직업,zomb****,1
12097,극한직업,sdhj****,10
12098,타짜,soc0****,10
12099,극한직업,warl****,10
12100,극한직업,wmsh****,5
12101,말모이,glor****,10
12102,극한직업,vhee****,6
12103,도어락,gasu****,7
12104,극한직업,jumm****,10
12105,극한직업,skr6****,10
12106,보헤미안 랩소디,bria****,10
12107,말모이,boon****,10
12108,글래스,suck****,10
12109,만추,jjie****,10
12110,주먹왕 랄프 2: 인터넷 속으로,gasu****,8
12111,셰르부르의 우산,wdt9****,10
12112,호두까기 인형과 4개의 왕국,lone****,8
12113,극한직업,ckad****,10
12114,극한직업,somd****,10
12115,주먹왕 랄프 2: 인터넷 속으로,dlfl****,9
12116,극한직업,dngk****,10
12117,극한직업,dhtm****,10
12118,PMC: 더 벙커,sfud****,1
12119,극한직업,hskt****,9
12120,"불량소녀, 너를 응원해!",nupn****,9
12121,극한직업,tns8****,10
12122,극한직업,tpgh****,10
12123,거미줄에 걸린 소녀,asia****,5
12124,극한직업,art1****,9
12125,말모이,fn13****,10
12126,구스 베이비,drim****,10
12127,극한직업,bams****,10
12128,내안의 그놈,dbfm****,6
12129,극한직업,kali****,10
12130,극한직업,hwan****,10
12131,극한직업,ehwk****,10
12132,극한직업,melt****,6
12133,미쓰백,duke****,10
12134,그린 북,ilov****,10
12135,극한직업,wtg0****,10
12136,극한직업,lo21****,10
12137,극한직업,oulr****,10
12138,라이브 플래쉬,kill****,10
12139,모털 엔진,blue****,6
12140,극한직업,har0****,10
12141,극한직업,qkrw****,10
12142,탐정: 리턴즈,smar****,1
12143,극한직업,feud****,10
12144,극한직업,tjra****,10
12145,극한직업,ytra****,9
12146,언더독,qpwo****,10
12147,성난황소,pand****,1
12148,내안의 그놈,tea9****,5
12149,극한직업,youb****,9
12150,극한직업,gksk****,10
12151,아쿠아맨,eocj****,8
12152,극한직업,alys****,10
12153,죽은 시인의 사회,imar****,10
12154,극한직업,indp****,10
12155,극한직업,ehde****,10
12156,모털 엔진,gkmk****,6
12157,스윙키즈,gofk****,9
12158,킹덤 오브 헤븐,webs****,8
12159,주먹왕 랄프 2: 인터넷 속으로,eunj****,10
12160,레디 플레이어 원,wine****,10
12161,극한직업,fksg****,10
12162,극한직업,woru****,10
12163,주먹왕 랄프 2: 인터넷 속으로,deen****,6
12164,극한직업,viol****,10
12165,극한직업,ym05****,10
12166,극한직업,sjso****,10
12167,극한직업,dnzl****,10
12168,보이후드,soyb****,10
12169,극한직업,perk****,10
12170,극한직업,alsg****,1
12171,염력,qpwo****,6
12172,말모이,kild****,10
12173,아메리칸 스나이퍼,ch2v****,10
12174,레토,mina****,9
12175,워크 투 리멤버,kimy****,10
12176,극한직업,xkrx****,10
12177,극한직업,kuh1****,10
12178,PMC: 더 벙커,pers****,7
12179,범블비,kkae****,6
12180,극한직업,lmt8****,10
12181,극한직업,dmlw****,10
12182,스타워즈: 라스트 제다이,dice****,9
12183,극한직업,twel****,10
12184,말모이,gigs****,10
12185,창궐,kkae****,6
12186,극한직업,tkdz****,10
12187,주먹왕 랄프 2: 인터넷 속으로,sepi****,10
12188,클레멘타인,alsd****,10
12189,말모이,abtr****,10
12190,모털 엔진,litt****,7
12191,극한직업,myz5****,10
12192,범블비,tjan****,10
12193,극한직업,hiij****,10
12194,주먹왕 랄프 2: 인터넷 속으로,cjy9****,10
12195,로마,qkrw****,8
12196,극한직업,karj****,10
12197,가버나움,good****,10
12198,아이 필 프리티,icec****,4
12199,어른이 되면,sg20****,10
12200,극한직업,scvt****,10
12201,극한직업,spy1****,10
12202,인크레더블 헐크,sard****,10
12203,극한직업,chol****,10
12204,극한직업,0210****,10
12205,극한직업,as30****,10
12206,극한직업,sa33****,9
12207,극한직업,5628****,10
12208,극한직업,dkdl****,10
12209,내안의 그놈,hjmo****,1
12210,극한직업,dkda****,10
12211,마션 인베이션,sttd****,4
12212,극한직업,hjmo****,8
12213,내안의 그놈,tpgm****,10
12214,"당신, 거기 있어줄래요",kei9****,10
12215,내안의 그놈,rlav****,10
12216,극한직업,kwyy****,10
12217,아쿠아맨,dndu****,7
12218,주먹왕 랄프 2: 인터넷 속으로,pye9****,10
12219,극한직업,mihy****,10
12220,극한직업,cys3****,10
12221,극한직업,jyso****,6
12222,가버나움,pjh0****,10
12223,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,look****,10
12224,젠틀맨 리그,ekff****,5
12225,PMC: 더 벙커,gego****,10
12226,극한직업,sulm****,10
12227,극한직업,hy2o****,10
12228,극한직업,qhgu****,10
12229,곤지암,ehgu****,2
12230,모털 엔진,wd31****,8
12231,후드,ddol****,4
12232,극한직업,juny****,10
12233,말모이,8903****,10
12234,아쿠아맨,dosi****,6
12235,말모이,codb****,10
12236,마약왕,kjst****,6
12237,국가부도의 날,egre****,5
12238,극한직업,fong****,6
12239,말모이,suha****,10
12240,극한직업,vava****,10
12241,극장판 짱구는 못말려: 아뵤! 쿵후 보이즈 ~라면 대란~,mey0****,1
12242,극한직업,posi****,10
12243,백설공주와 일곱 난쟁이,pete****,10
12244,말모이,khsj****,10
12245,고지전,bbbm****,10
12246,글래스,leeg****,1
12247,내안의 그놈,rhdc****,10
12248,내안의 그놈,qogy****,8
12249,에이리언: 커버넌트,oys0****,3
12250,아쿠아맨,rlxo****,8
12251,극한직업,yell****,9
12252,언니,zhsj****,8
12253,파이널리스트,only****,10
12254,말모이,kej9****,10
12255,창궐,rnjs****,1
12256,극한직업,hdh2****,10
12257,극한직업,ddae****,10
12258,극한직업,epll****,1
12259,PMC: 더 벙커,nono****,10
12260,비치,ahj4****,6
12261,아쿠아맨,cfwe****,8
12262,극한직업,qogy****,10
12263,극한직업,mysk****,10
12264,언니,geun****,6
12265,튼튼이의 모험,winv****,10
12266,거미줄에 걸린 소녀,wheo****,1
12267,극한직업,hle3****,8
12268,극한직업,iamp****,10
12269,드래곤 길들이기,jsj1****,10
12270,극한직업,a2a2****,10
12271,글래스,dodo****,10
12272,극한직업,tifh****,10
12273,PMC: 더 벙커,ljsk****,4
12274,글래스,qorg****,10
12275,극한직업,ojtm****,10
12276,말모이,glep****,10
12277,베스와 베라,rnjs****,8
12278,너의 결혼식,star****,1
12279,보헤미안 랩소디,dkaq****,8
12280,PMC: 더 벙커,bjun****,5
12281,극한직업,rlas****,10
12282,말모이,lobi****,10
12283,글래디에이터,kevi****,10
12284,아쿠아맨,khc_****,10
12285,극한직업,dnpq****,7
12286,극한직업,kyo7****,1
12287,언니,erew****,1
12288,메이트,beec****,10
12289,마약왕,hkhk****,2
12290,극한직업,bisl****,10
12291,언더독,ckdb****,10
12292,남아있는 나날,gotj****,10
12293,언니,gkrd****,1
12294,극한직업,ljsk****,10
12295,창,zvv6****,10
12296,말모이,jush****,10
12297,대부 2,gotj****,10
12298,극한직업,lee3****,10
12299,범블비,ehgm****,10
12300,파이널리스트,fkdt****,8
12301,극한직업,pani****,10
12302,PMC: 더 벙커,yi45****,10
12303,극한직업,yunj****,10
12304,범블비,pppq****,8
12305,글래스,pepa****,5
12306,극한직업,hssu****,10
12307,모털 엔진,conc****,10
12308,극한직업,goll****,8
12309,극한직업,jyjs****,10
12310,극한직업,rmst****,10
12311,극한직업,hhhy****,10
12312,극한직업,revi****,8
12313,화차,khak****,10
12314,글래스,dooy****,1
12315,극한직업,jina****,10
12316,그린 북,hi_s****,10
12317,말모이,mand****,10
12318,극한직업,aw31****,10
12319,코코,ragn****,10
12320,극한직업,cofl****,10
12321,극한직업,jnh0****,7
12322,역마차,endl****,6
12323,극한직업,jun_****,1
12324,글래스,biyo****,9
12325,PMC: 더 벙커,hsj4****,10
12326,극한직업,oksi****,10
12327,더 콜,whdu****,8
12328,비포 미드나잇,gotj****,1
12329,몬스터 호텔 3,juny****,10
12330,구스 베이비,juny****,10
12331,글래스,webo****,7
12332,글래스,hsc5****,2
12333,극한직업,danc****,10
12334,PMC: 더 벙커,sado****,2
12335,극한직업,gx09****,1
12336,극한직업,z246****,10
12337,7광구,jesn****,1
12338,내안의 그놈,z246****,10
12339,극한직업,hchu****,5
12340,극한직업,kaph****,10
12341,PMC: 더 벙커,bong****,10
12342,미쓰 와이프,ssen****,10
12343,극한직업,vnfl****,10
12344,가버나움,gimi****,8
12345,보헤미안 랩소디,karm****,10
12346,가버나움,jini****,10
12347,마약왕,ddai****,4
12348,신비한 동물들과 그린델왈드의 범죄,sdfs****,10
12349,극한직업,2182****,10
12350,극한직업,dlwj****,6
12351,아쿠아맨,ddai****,8
12352,내안의 그놈,prs0****,2
12353,PMC: 더 벙커,ckh0****,1
12354,베스와 베라,chan****,10
12355,수취인불명,mich****,10
12356,원더 우먼,dide****,10
12357,인셉션,hutt****,10
12358,목격자,7605****,1
12359,극한직업,joel****,10
12360,설계,sona****,1
12361,극한직업,repl****,10
12362,극한직업,knsk****,10
12363,극한직업,roll****,10
12364,극한직업,ssle****,10
12365,아쿠아맨,aswe****,8
12366,비밀의 숲,darr****,10
12367,극한직업,kibo****,10
12368,일일시호일,rund****,10
12369,극한직업,ovo_****,8
12370,극한직업,didi****,10
12371,극한직업,shoz****,8
12372,극한직업,cono****,10
12373,그린 북,sbwj****,10
12374,아쿠아맨,masu****,9
12375,극한직업,0163****,10
12376,극한직업,mk80****,10
12377,모털 엔진,sado****,3
12378,극한직업,tjde****,9
12379,극한직업,sjks****,10
12380,극한직업,chlo****,10
12381,주먹왕 랄프 2: 인터넷 속으로,chyc****,9
12382,말모이,o051****,10
12383,공작,thsg****,7
12384,말모이,cucu****,10
12385,극한직업,hg09****,8
12386,극한직업,ranr****,1
12387,아빠는 딸,thsg****,3
12388,특수경찰 : 스페셜 ID,qwer****,5
12389,PMC: 더 벙커,hanm****,2
12390,트루먼 쇼,bjae****,10
12391,공공의 적,thsg****,8
12392,안시성,crys****,6
12393,극한직업,yyk6****,10
12394,신과함께-인과 연,crys****,10
12395,너의 결혼식,zaad****,7
12396,스피시즈,chal****,10
12397,타임 패러독스,cact****,10
12398,PMC: 더 벙커,chus****,8
12399,말모이,baby****,10
12400,언니,jjh7****,1
12401,극한직업,toto****,7
12402,극한직업,tnwk****,10
12403,극한직업,kyw1****,8
12404,극한직업,atg1****,10
12405,극한직업,artc****,10
12406,그린 북,skim****,10
12407,글래스,ukhe****,10
12408,데스노트: 더 뉴 월드,thdd****,1
12409,극한직업,whdd****,10
12410,화이 : 괴물을 삼킨 아이,tvfx****,10
12411,스윙키즈,dbsw****,10
12412,극한직업,soji****,10
12413,극한직업,lgbl****,6
12414,극한직업,abc3****,10
12415,극한직업,jinm****,8
12416,글래스,sksc****,6
12417,내안의 그놈,spie****,10
12418,스윙키즈,mi18****,6
12419,스파이더맨: 뉴 유니버스,zick****,10
12420,극한직업,dbe0****,9
12421,7번방의 선물,ksa2****,6
12422,극한직업,wytm****,10
12423,점박이 한반도의 공룡2 : 새로운 낙원,lege****,10
12424,말모이,mela****,10
12425,극한직업,dnje****,10
12426,극한직업,adjj****,10
12427,미쓰 와이프,arro****,1
12428,극한직업,pupy****,10
12429,극한직업,dlwo****,1
12430,돌멩이의 꿈,unik****,1
12431,주먹왕 랄프 2: 인터넷 속으로,reds****,10
12432,극한직업,mula****,8
12433,용서는 없다,polo****,1
12434,극한직업,ceo5****,10
12435,극한직업,stu8****,10
12436,소공녀,jini****,10
12437,극한직업,jewe****,10
12438,글래스,j101****,6
12439,점박이 한반도의 공룡2 : 새로운 낙원,minj****,10
12440,극한직업,mrha****,5
12441,PMC: 더 벙커,sann****,1
12442,극한직업,nanc****,10
12443,다크 엔젤,ajtw****,3
12444,PMC: 더 벙커,ainy****,10
12445,아쿠아맨,redl****,10
12446,바울,kimi****,10
12447,극한직업,sta7****,10
12448,내부자들: 디 오리지널,cokt****,9
12449,슈퍼스타 감사용,iren****,10
12450,극한직업,kimd****,10
12451,극한직업,jsj5****,10
12452,일일시호일,erer****,9
12453,극한직업,hors****,10
12454,아쿠아맨,sukh****,10
12455,주먹왕 랄프 2: 인터넷 속으로,wiz0****,10
12456,말모이,haiq****,10
12457,극한직업,stll****,10
12458,극한직업,kkyk****,8
12459,극한직업,skag****,10
12460,극한직업,semi****,9
12461,극한직업,demi****,10
12462,내안의 그놈,mdyu****,1
12463,가버나움,yeaj****,10
12464,폴리스 스파이,nobu****,8
12465,미치고 싶을 때,ming****,10
12466,신 고질라,dlwo****,2
12467,극한직업,jeon****,10
12468,화차,whdk****,10
12469,극한직업,jygo****,10
12470,플로리스,2005****,10
12471,베스와 베라,hamj****,9
12472,말모이,dltz****,10
12473,국가부도의 날,deon****,10
12474,극한직업,ctis****,10
12475,극한직업,fbis****,10
12476,헌터 킬러,pray****,10
12477,마녀,hja9****,10
12478,아쿠아맨,mepi****,9
12479,극한직업,kcsc****,10
12480,극한직업,cogu****,10
12481,극한직업,wl09****,10
12482,화차,tjwl****,10
12483,극한직업,sand****,8
12484,극한직업,dlgk****,10
12485,극한직업,rudg****,10
12486,극한직업,lepa****,1
12487,극한직업,aran****,10
12488,극한직업,jenn****,6
12489,극한직업,ohha****,10
12490,극한직업,hulu****,10
12491,극한직업,a452****,10
12492,내안의 그놈,wend****,10
12493,해어화,dyki****,4
12494,내안의 그놈,2612****,8
12495,"당신, 거기 있어줄래요",tyg0****,10
12496,그린 북,bobo****,10
12497,냉정과 열정 사이,gksw****,10
12498,보헤미안 랩소디,kimg****,8
12499,언더독,apxl****,10
12500,극한직업,jeh3****,10
12501,목소리의 형태,drag****,9
12502,아쿠아맨,bora****,10
